classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (micrometers squared),Cellular surface area (micrometers squared),Radial proximity (unitless),Apical proximity (unitless)
Lamin B1,AICS-13_34_5,29.39976,78.24384,54.97132008,152.2316448,-0.2054548,-0.04708305
Lamin B1,AICS-13_34_7,18.77904,54.1674,40.43774412,122.63322,-0.1601294,-0.1618143
Lamin B1,AICS-13_34_8,28.38024,54.74736,70.47265728,103.4824402,-0.6666959,-0.0662192
Lamin B1,AICS-13_34_11,28.76256,65.097,55.46266776,133.3371312,-0.5618904,-0.2112638
Lamin B1,AICS-13_35_1,21.5892,51.09264,46.6961298,121.8503136,-0.8243607,-0.337836
Lamin B1,AICS-13_35_2,30.61584,85.32108,64.96812456,158.6342268,-0.5567895,-0.2906476
Lamin B1,AICS-13_35_3,29.70648,52.33356,56.99197752,108.1797156,-0.6615213,-0.04397076
Lamin B1,AICS-13_35_4,19.69272,41.54436,43.33171584,97.49837436,-0.8367069,-0.2033605
Lamin B1,AICS-13_35_5,17.45064,42.79716,39.94156584,94.30019124,-0.6079154,-0.1591543
Lamin B1,AICS-13_36_1,13.06584,37.90476,31.68399852,92.15846616,-0.5025353,-0.1963227
Lamin B1,AICS-13_36_2,26.14788,62.88624,53.74884072,150.4174344,-0.736605,-0.2239048
Lamin B1,AICS-13_36_3,18.55008,43.95276,42.3406746,106.0420063,-0.7653617,-0.1713963
Lamin B1,AICS-13_36_4,13.86936,36.02664,34.13698884,90.08896728,-0.364715,-0.1091833
Lamin B1,AICS-13_36_9,28.24092,76.6314,56.89449252,161.6530608,-0.672017,0.06681111
Lamin B1,AICS-13_37_3,31.3848,78.4404,58.8276288,160.450416,-0.2968877,-0.2079073
Lamin B1,AICS-13_37_4,19.30176,46.0998,41.08691856,108.1827071,-0.8000437,-0.1886087
Lamin B1,AICS-13_37_7,30.23676,75.46716,56.6315682,154.9750764,-0.7430897,-0.2314695
Lamin B1,AICS-13_37_9,17.92584,47.493,41.874318,93.55984068,-0.3761041,-0.158039
Lamin B1,AICS-13_37_10,16.12116,35.62272,36.83430276,72.99348552,-0.5050811,-0.1652052
Lamin B1,AICS-13_38_1,23.75352,55.84248,49.2429618,117.1575312,-0.6812571,-0.1304412
Lamin B1,AICS-13_38_2,8.5536,44.80488,25.85632776,82.74518652,-0.2098874,-0.1453376
Lamin B1,AICS-13_38_3,20.12364,39.38544,44.0969178,95.37459816,-0.7721897,-0.3328489
Lamin B1,AICS-13_38_4,26.61552,57.98304,51.72564576,122.607612,-0.7809753,-0.1195578
Lamin B1,AICS-13_38_5,20.69496,48.1302,42.83440848,100.6509054,-0.5774164,-0.09393286
Lamin B1,AICS-13_38_6,17.658,43.0434,39.69415764,104.9091782,-0.7356949,-0.2149184
Lamin B1,AICS-13_38_7,23.55912,60.39792,49.24950348,118.8348552,-0.708078,-0.1786578
Lamin B1,AICS-13_38_8,20.50488,46.94436,42.88223724,95.68496712,-0.476534,-0.08934714
Lamin B1,AICS-13_38_9,17.39232,37.20168,37.77218412,83.51427624,-0.7211113,-0.1355078
Lamin B1,AICS-13_38_10,31.03596,74.76084,57.48475692,137.6690736,-0.4318022,-0.01140699
Lamin B1,AICS-13_39_1,18.05976,38.56356,40.78618752,88.79732304,-0.5626938,-0.1257692
Lamin B1,AICS-13_39_2,28.94724,64.9458,54.5727432,137.9942952,-0.8205297,-0.0429321
Lamin B1,AICS-13_39_3,29.7594,65.78496,56.37928284,134.7838668,-0.7606559,-0.1489673
Lamin B1,AICS-13_39_4,27.44712,59.79312,53.5689678,128.0422116,-0.7626441,-0.2543938
Lamin B1,AICS-13_39_5,21.465,46.54476,45.28224228,98.91187776,-0.6321416,-0.1764705
Lamin B1,AICS-13_39_6,16.68708,43.24536,39.76326432,111.3496717,-0.7683602,-0.2108526
Lamin B1,AICS-13_39_7,14.4396,35.7372,38.143989,90.963108,-0.3250859,-0.2274897
Lamin B1,AICS-13_39_8,16.52076,44.71308,43.5001932,94.59038808,-0.4931578,-0.1970991
Lamin B1,AICS-13_40_2,16.605,45.79092,46.61683812,95.40939012,-0.446317,-0.2463856
Lamin B1,AICS-13_40_3,16.0488,36.8604,41.28455412,91.6358418,-0.696373,-0.2499971
Lamin B1,AICS-13_40_4,22.34736,53.32068,47.93081952,119.9901252,-0.7373248,-0.2588452
Lamin B1,AICS-13_40_5,20.10096,55.36296,47.65670916,120.5902836,-0.3256733,-0.1764455
Lamin B1,AICS-13_40_6,25.79256,62.11512,51.82080276,127.1476776,-0.64152,-0.3608257
Lamin B1,AICS-13_40_7,19.23048,43.67628,42.65393028,98.2179126,-0.5594522,-0.2381554
Lamin B1,AICS-13_40_9,17.90532,42.12648,47.15587488,93.21039624,-0.5107651,-0.09135041
Lamin B1,AICS-13_41_1,28.4742,55.30572,59.22434328,120.0274896,-0.7192802,-0.04569945
Lamin B1,AICS-13_41_2,26.46432,54.45468,52.35780252,122.956812,-0.7073465,-0.1690072
Lamin B1,AICS-13_41_3,26.97408,56.4516,55.72279848,145.1556888,-0.7760702,-0.1714825
Lamin B1,AICS-13_41_4,14.9364,36.00828,34.9608564,82.39582356,-0.06034021,-0.1041609
Lamin B1,AICS-13_42_1,18.92916,39.95676,42.31508988,108.4365056,-0.7559196,-0.005652513
Lamin B1,AICS-13_42_2,17.1828,34.32024,37.91280696,83.32200672,-0.7264507,-0.09602061
Lamin B1,AICS-13_42_3,23.00076,49.10868,47.87559936,112.4625488,-0.7974005,-0.182652
Lamin B1,AICS-13_42_4,18.11376,37.83996,39.50944248,87.5335566,-0.6837136,-0.143997
Lamin B1,AICS-13_42_5,16.01316,35.15184,37.17078024,88.67314752,-0.6354306,-0.1926063
Lamin B1,AICS-13_42_6,10.2168,34.82784,26.68815708,75.91832652,0.1645898,-0.1002631
Lamin B1,AICS-13_42_7,10.53648,32.08572,27.46200756,76.53371004,-0.08361749,-0.1308626
Lamin B1,AICS-13_42_8,18.16776,40.37364,41.30416752,102.5256205,-0.6876019,-0.1834854
Lamin B1,AICS-13_42_9,16.97004,39.80772,39.40616076,98.94801996,-0.5769678,-0.3141018
Lamin B1,AICS-13_42_10,12.91356,43.2648,31.52063112,93.41235024,0.02109889,-0.3490742
Lamin B1,AICS-13_42_11,15.04548,35.66268,35.6979012,83.15962872,-0.5798034,-0.01649275
Lamin B1,AICS-13_42_12,14.72688,45.28764,34.99579968,114.5556536,-0.6453718,-0.1333214
Lamin B1,AICS-13_43_1,21.33108,50.0256,46.78491972,116.5529496,-0.7247375,-0.2123493
Lamin B1,AICS-13_43_2,16.65144,47.19924,38.089863,109.7955688,-0.2702685,-0.1527966
Lamin B1,AICS-13_43_3,18.47016,54.02808,46.46502924,122.9910336,-0.1819555,-0.1571568
Lamin B1,AICS-13_43_5,20.11608,50.73084,47.12572728,105.741252,-0.1973632,-0.1788875
Lamin B1,AICS-13_43_7,21.60108,46.53396,55.85047764,109.3801604,-0.7242603,-0.03228744
Lamin B1,AICS-13_43_8,15.74748,36.7362,37.24150488,86.98208832,-0.6980016,-0.0145296
Lamin B1,AICS-13_44_1,18.83952,37.2222,41.81654868,90.17431176,-0.6339235,-0.3188711
Lamin B1,AICS-13_44_4,15.21288,32.04576,38.12935752,87.042756,-0.7253854,-0.2635208
Lamin B1,AICS-13_44_7,20.75436,45.99396,44.86111872,112.9934027,-0.7175005,-0.1475017
Lamin B1,AICS-13_45_1,19.23912,50.79996,41.31622656,116.7563004,-0.6547753,-0.2254943
Lamin B1,AICS-13_45_2,13.18356,41.69232,31.9974288,97.60607928,-0.2082812,-0.3516651
Lamin B1,AICS-13_45_3,19.80828,56.63196,47.29759188,140.083326,-0.3808545,-0.09482195
Lamin B1,AICS-13_45_4,9.774,40.19544,25.6149258,92.17350504,0.1567102,-0.2090034
Lamin B1,AICS-13_45_5,22.60764,60.12036,46.14754824,138.443832,-0.2668535,-0.1041754
Lamin B1,AICS-13_45_6,24.9858,63.29556,51.54109356,146.9868936,-0.4312538,-0.0304426
Lamin B1,AICS-13_45_7,22.16376,54.98604,46.34534676,137.0536668,-0.6960487,-0.2035647
Lamin B1,AICS-13_46_5,21.3192,52.47504,45.37263852,113.5838068,-0.6054642,-0.1703626
Lamin B1,AICS-13_46_6,18.16668,40.11336,42.77796612,101.1045046,-0.7550619,-0.123533
Lamin B1,AICS-13_47_1,23.54184,57.39444,47.40961524,110.4249901,-0.6270308,-0.1823198
Lamin B1,AICS-13_47_2,29.12112,66.339,57.69490548,154.1175576,-0.8223633,-0.1754988
Lamin B1,AICS-13_47_3,28.26252,68.32728,55.2685242,139.3269588,-0.7693234,-0.2514545
Lamin B1,AICS-13_47_5,25.92432,56.54988,49.54064316,118.2774156,-0.6627044,-0.09617104
Lamin B1,AICS-13_47_6,23.89716,49.9392,52.95231552,108.7538237,-0.6940989,-0.1209645
Lamin B1,AICS-13_47_7,15.8868,40.9644,36.59916312,81.25985268,-0.183766,-0.02290355
Lamin B1,AICS-13_47_8,14.64372,34.0308,35.55173772,82.19588328,-0.4217567,-0.1214422
Lamin B1,AICS-13_48_1,17.01432,43.4916,39.07799424,100.098471,-0.421898,-0.05052733
Lamin B1,AICS-13_48_2,21.81924,47.65608,45.76728108,98.07742944,-0.7130476,-0.07727624
Lamin B1,AICS-13_48_3,19.116,55.32732,42.81647124,133.6200996,-0.4881159,-0.1353039
Lamin B1,AICS-13_48_4,19.12032,42.73452,42.49584744,98.4373848,-0.7364116,-0.05509269
Lamin B1,AICS-13_48_5,29.71944,65.95236,57.25321404,138.2128944,-0.7508927,-0.1917561
Lamin B1,AICS-13_48_6,30.02832,63.76104,59.9678832,148.6306944,-0.8050206,-0.08487587
Lamin B1,AICS-13_48_7,23.20164,53.6922,50.8361286,144.3989724,-0.7893289,-0.166254
Sec61 beta,AICS-10_46_1,20.5686,57.13956,41.99043864,118.9050444,0.3208142,-0.229042
Sec61 beta,AICS-10_46_2,30.8286,96.52932,63.42620868,179.1923292,0.4637812,-0.23462
Sec61 beta,AICS-10_46_3,18.16452,49.85604,41.54908476,114.8261556,0.3394814,-0.1407364
Sec61 beta,AICS-10_46_4,16.91604,41.61996,38.21250204,88.45891332,0.4344988,-0.1697376
Sec61 beta,AICS-10_46_6,29.86308,73.61064,56.8814208,152.75172,0.2218651,-0.2150944
Sec61 beta,AICS-10_46_7,20.32668,46.90008,43.4420514,104.0773373,0.6217239,-0.1871468
Sec61 beta,AICS-10_47_1,33.30828,71.75844,66.26071164,161.7655032,0.143739,0.03846753
Sec61 beta,AICS-10_47_2,19.1322,45.56412,42.14853312,115.632761,0.474251,-0.0434678
Sec61 beta,AICS-10_47_4,19.07388,39.83688,44.23236084,97.42673016,0.3628386,-0.1275037
Sec61 beta,AICS-10_47_5,24.62616,54.71496,50.26427868,129.3974568,0.3862462,-0.05786943
Sec61 beta,AICS-10_47_6,18.69372,41.1102,41.40188532,93.7380258,0.3342825,-0.04380897
Sec61 beta,AICS-10_48_3,14.00868,49.52448,32.75546052,112.4950594,0.6661817,-0.2729417
Sec61 beta,AICS-10_48_4,24.32808,61.25112,50.48201652,135.1868436,0.4093755,-0.2110665
Sec61 beta,AICS-10_48_5,27.24624,71.91936,52.77293148,156.0922836,0.51732,-0.2990597
Sec61 beta,AICS-10_48_7,23.85288,63.10008,48.31824528,119.9185392,0.5160784,-0.3145982
Sec61 beta,AICS-10_48_10,5.03604,47.92068,19.57675728,80.95313868,0.7081012,-0.08098072
Sec61 beta,AICS-10_49_1,24.23952,56.78964,49.47169944,120.7781532,0.2724521,-0.1466746
Sec61 beta,AICS-10_49_3,22.9878,65.32056,47.37842004,134.623002,0.5895757,-0.1144875
Sec61 beta,AICS-10_49_4,20.77596,50.57964,45.09374412,114.0694974,0.5786657,-0.1671667
Sec61 beta,AICS-10_49_5,22.43376,55.1124,46.80412572,123.2380344,0.611428,-0.2199247
Sec61 beta,AICS-10_49_6,19.98756,51.10884,43.4123112,107.3068087,0.4759807,0.02589231
Sec61 beta,AICS-10_49_8,20.95632,53.08524,44.48628744,115.2327292,0.5825225,0.07860875
Sec61 beta,AICS-10_50_2,16.95924,49.36248,39.01187904,110.9600576,0.2838895,-0.1919769
Sec61 beta,AICS-10_50_4,19.30932,53.06364,42.7175778,115.5250561,0.2815057,-0.1208992
Sec61 beta,AICS-10_50_5,17.33508,56.5758,42.36198744,109.2865516,0.7642352,-0.2301003
Sec61 beta,AICS-10_50_6,16.24752,59.19156,35.58640164,111.4077553,0.7463955,-0.3602376
Sec61 beta,AICS-10_50_8,19.54584,46.91736,42.4651644,110.9325872,0.2321497,-0.1995139
Sec61 beta,AICS-10_51_1,31.8006,76.79016,58.036167,135.4819176,0.3860933,-0.06476892
Sec61 beta,AICS-10_51_3,26.92656,57.32532,53.94594084,112.1266417,0.4701982,-0.09137642
Sec61 beta,AICS-10_51_4,24.30648,63.56124,48.91455084,127.3558008,0.3897496,-0.08710436
Sec61 beta,AICS-10_51_5,22.95216,63.83232,47.67806856,141.0747048,0.3606414,-0.0755961
Sec61 beta,AICS-10_51_6,22.14648,49.64328,47.17135608,114.9113022,0.4784834,-0.1497454
Sec61 beta,AICS-10_51_7,20.32668,46.17,44.02619316,102.0882359,0.09173506,0.004433798
Sec61 beta,AICS-10_52_1,16.79832,43.40196,37.97040168,91.74093936,0.6658232,-0.05265963
Sec61 beta,AICS-10_52_3,26.20512,69.90516,57.40821228,156.0416496,0.4665397,-0.08742282
Sec61 beta,AICS-10_52_4,15.2442,41.8878,34.99398384,94.85683932,0.4997826,-0.1515345
Sec61 beta,AICS-10_52_6,20.4876,55.77876,42.5739402,115.8419202,0.5479058,-0.1621789
Sec61 beta,AICS-10_52_8,14.08428,43.36092,33.4350852,89.79678,0.6792423,-0.1691348
Sec61 beta,AICS-10_52_10,22.16592,63.90792,48.21443976,147.3580932,0.6126063,-0.3410005
Sec61 beta,AICS-10_53_2,7.38072,44.36208,24.310722,86.84152368,0.7458494,-0.1831352
Sec61 beta,AICS-10_53_7,15.80256,36.30636,41.38705596,100.0909632,0.4177042,-0.07550525
Sec61 beta,AICS-10_53_8,16.59528,37.75896,39.75442956,84.7750512,0.7193338,0.2382472
Sec61 beta,AICS-10_53_9,7.2306,35.29332,23.79924876,71.19267276,0.5933958,-0.0417839
Sec61 beta,AICS-10_54_2,26.244,80.34876,52.92349488,178.3529688,0.3035554,-0.07862256
Sec61 beta,AICS-10_54_3,24.34104,58.66344,48.78455532,129.7124352,0.3965178,-0.1573885
Sec61 beta,AICS-10_54_5,20.74572,49.39704,42.952182,109.8547931,0.3938549,-0.2085934
Sec61 beta,AICS-10_55_2,13.38336,52.50312,31.75575912,104.3872756,0.5824548,-0.1750067
Sec61 beta,AICS-10_55_3,11.16828,42.8166,28.06582092,86.11899396,0.6825476,0.004356095
Sec61 beta,AICS-10_55_4,9.45972,47.3526,27.10678968,104.4675566,0.7216225,-0.01543355
Sec61 beta,AICS-10_55_5,42.51096,109.37808,73.9779036,190.4721876,0.3719846,0.06023721
Sec61 beta,AICS-10_55_8,28.85436,76.03632,53.91667788,142.9581732,0.4265004,-0.06247657
Sec61 beta,AICS-10_55_9,19.88928,38.7828,41.91190356,84.0854394,0.4471921,0.02752995
Sec61 beta,AICS-10_55_10,5.02308,44.10828,19.56432576,77.24435532,0.7471932,-0.06525176
Sec61 beta,AICS-10_55_11,5.05332,43.97004,19.2503484,77.5549338,0.7695541,-0.06752873
Sec61 beta,AICS-10_56_2,25.58088,56.23344,52.44240204,129.7631856,0.386612,0.1061864
Sec61 beta,AICS-10_56_3,20.6496,46.16892,43.95620184,102.9917094,0.3290725,0.179189
Sec61 beta,AICS-10_56_4,15.27876,40.0248,37.43888436,95.25505536,0.633305,-0.2389871
Sec61 beta,AICS-10_56_5,18.74124,42.1038,42.25275768,101.8034516,0.5200185,-0.1005238
Sec61 beta,AICS-10_57_5,31.11804,78.14016,60.88213536,161.3908116,0.5779995,0.04742561
Sec61 beta,AICS-10_57_7,10.83024,38.64996,28.12516164,79.96085196,0.7359263,-0.2472984
Sec61 beta,AICS-10_58_2,26.30448,58.23468,52.13275476,117.519186,0.3262468,0.08215841
Sec61 beta,AICS-10_58_5,26.5518,59.73156,50.82363888,118.0660332,0.3710922,-0.05051759
Sec61 beta,AICS-10_58_7,23.2686,52.65756,48.69315804,117.23226,0.4475803,-0.07120296
Sec61 beta,AICS-10_58_9,23.544,52.54632,48.18902964,115.3482794,0.3378198,-0.06185415
Sec61 beta,AICS-10_59_1,18.72612,51.489,43.46506368,117.1284312,0.7253084,-0.1126343
Sec61 beta,AICS-10_59_4,19.52856,43.0974,44.61500256,108.1800997,0.6783925,-0.1314717
Sec61 beta,AICS-10_59_9,15.52176,36.77616,38.77712352,87.0870462,0.5264162,0.006705276
Sec61 beta,AICS-10_60_4,15.74856,47.65716,36.11715072,102.8532749,0.4997313,-0.09166428
Sec61 beta,AICS-10_60_6,35.97804,85.70988,64.8350328,158.0646816,0.3972288,0.101672
Sec61 beta,AICS-10_60_7,21.15612,57.56616,45.22220316,116.8875996,0.5603958,-0.01389148
Sec61 beta,AICS-10_61_1,23.48892,59.33736,46.8759678,123.8118864,0.5043976,0.1068774
Sec61 beta,AICS-10_61_4,18.9,53.34984,40.22290464,112.3591856,0.541786,-0.08914477
Sec61 beta,AICS-10_61_6,23.92848,72.819,48.59290272,142.5542652,0.5996742,-0.04823873
Sec61 beta,AICS-10_62_5,20.115,47.46384,46.27316712,111.7683392,0.6705063,0.06185348
Sec61 beta,AICS-10_63_1,16.9668,54.59616,36.58945536,117.2523972,0.5511956,0.03193139
Sec61 beta,AICS-10_63_2,28.78308,71.83188,53.00170404,130.63281,0.4367032,0.006813116
Sec61 beta,AICS-10_63_3,12.94164,49.88736,32.55571812,92.70684984,0.5145246,0.04690193
Sec61 beta,AICS-10_63_4,32.68188,80.42652,58.8933948,147.2345928,0.4466523,0.1225789
Sec61 beta,AICS-10_63_6,27.77544,63.7578,54.63386484,135.3166296,0.3238177,-0.08126624
Sec61 beta,AICS-10_63_8,34.04916,81.51516,60.2661,159.605934,0.3435565,-0.1238056
Sec61 beta,AICS-10_64_1,24.17148,53.9676,50.93579028,124.7880168,0.4344237,0.009500021
Sec61 beta,AICS-10_64_2,7.98012,50.328,24.98090664,91.35335064,0.6768593,-0.03216574
Sec61 beta,AICS-10_64_3,21.23064,44.54676,44.98297788,99.1741386,0.3001937,0.02614086
Sec61 beta,AICS-10_64_4,27.69228,50.9706,55.61948184,107.213002,0.04913566,-0.05399834
Sec61 beta,AICS-10_64_6,16.09848,46.65384,40.98825792,108.1101317,0.6636552,-0.1298999
Sec61 beta,AICS-10_64_7,9.1422,45.89676,25.86357948,86.86302276,0.6451105,0.05240295
Sec61 beta,AICS-10_65_6,17.91936,38.06352,41.31127956,87.78030132,0.5716267,-0.07684529
Sec61 beta,AICS-10_66_2,17.8902,107.379,64.4798964,155.4901464,0.9211238,0.2682065
Sec61 beta,AICS-10_66_4,21.519,50.2308,52.69589796,126.4411296,0.5695133,-0.3300587
Sec61 beta,AICS-10_67_3,20.59128,56.0088,48.35621496,135.3069684,0.6568306,-0.4240484
Sec61 beta,AICS-10_68_2,16.25076,43.9776,36.2420712,101.1606908,0.4577461,0.1271355
Sec61 beta,AICS-10_68_4,18.00252,50.76108,40.37583096,112.1849465,0.476973,-0.08509696
Sec61 beta,AICS-10_68_5,21.96504,54.06048,46.1528328,118.70472,0.5928315,-0.05761427
Sec61 beta,AICS-10_68_6,14.00976,49.98996,33.2890032,104.3712706,0.6441736,-0.04406093
Sec61 beta,AICS-10_68_8,11.5614,48.3786,28.36620276,99.77120076,0.6005159,-0.1372978
Sec61 beta,AICS-10_69_1,27.73656,61.51572,53.67938484,125.0162772,0.5239005,0.09623965
Sec61 beta,AICS-10_69_2,26.09064,60.49944,49.69536204,108.7278548,0.298099,-0.02773187
Sec61 beta,AICS-10_69_3,20.58156,52.30872,44.59030248,116.7143964,0.3405588,-0.04926939
Sec61 beta,AICS-10_69_4,22.73616,53.55072,46.6175598,112.5612677,0.4379679,0.01793979
Sec61 beta,AICS-10_69_6,22.02444,50.9328,45.12779112,105.2675971,0.4818272,-0.1786922
Sec61 beta,AICS-10_70_3,34.67664,86.23584,61.91091348,168.6672084,0.2285721,-0.125127
Sec61 beta,AICS-10_70_4,28.68912,70.59744,54.9842754,142.1025168,0.4710067,-0.08735529
Sec61 beta,AICS-10_71_2,20.69388,50.6034,44.71379124,109.1550894,0.4067652,-0.2312924
Sec61 beta,AICS-10_71_3,20.05452,56.06172,43.23987624,117.843942,0.6546959,-0.3479526
Sec61 beta,AICS-10_71_4,23.3766,67.67388,46.24668612,134.9435676,0.598721,-0.3034672
Sec61 beta,AICS-10_71_5,22.18752,59.88924,46.27809084,122.4905136,0.5405317,-0.2503593
Sec61 beta,AICS-10_71_7,15.69348,45.4788,37.11742248,101.6789153,0.5047398,-0.4265849
Sec61 beta,AICS-10_71_9,16.45272,41.25492,36.4144014,87.67528524,0.4385851,-0.1518685
Sec61 beta,AICS-10_71_10,23.1714,58.15908,46.9876536,119.2549428,0.6423615,0.07015076
Sec61 beta,AICS-10_71_11,23.23512,53.46324,47.35441836,108.6172865,0.3838252,-0.194196
Sec61 beta,AICS-10_71_12,22.2102,58.64292,49.48872876,143.217978,0.3247531,-0.271654
Sec61 beta,AICS-10_72_3,17.928,44.74116,40.74917232,98.3913486,0.2625811,5.06E-05
Sec61 beta,AICS-10_73_1,25.9416,64.65204,53.35670076,144.7898436,0.1495141,-0.09597322
Sec61 beta,AICS-10_73_2,17.20872,54.81108,39.15107016,118.053462,0.6070879,-0.2554683
Sec61 beta,AICS-10_73_6,24.7374,63.17136,50.62774932,126.286434,0.4237324,-0.2274966
Sec61 beta,AICS-10_74_3,26.29044,68.84136,51.79289004,145.6602828,0.5202513,-0.318966
Sec61 beta,AICS-10_74_4,21.04488,62.7696,44.45149548,139.5859488,0.2812944,-0.09433047
Sec61 beta,AICS-10_74_8,32.4324,88.047,56.9947362,170.1847152,0.4608648,-0.2878737
Sec61 beta,AICS-10_74_10,36.5364,96.09732,63.2251626,189.4321536,0.2421414,0.01424128
Sec61 beta,AICS-10_75_1,29.5002,70.64388,57.77169456,141.60933,0.4033346,-0.02768227
Sec61 beta,AICS-10_76_1,16.7184,45.62568,38.27839608,98.44869888,0.5621397,0.06898463
Sec61 beta,AICS-10_76_2,29.99808,65.7018,55.78723752,133.5665556,0.3580537,-0.09103227
Sec61 beta,AICS-10_76_5,29.9268,70.07148,58.63048212,152.8662576,0.3759877,-0.1812704
Sec61 beta,AICS-10_76_6,26.30124,59.63544,51.51796488,120.3638856,0.5202184,-0.1906996
Sec61 beta,AICS-10_77_1,17.63964,47.23488,40.58252244,114.5572367,0.5801042,-0.1965165
Sec61 beta,AICS-10_77_2,15.16968,43.70544,35.69261664,90.90802752,0.678463,-0.2782515
Sec61 beta,AICS-10_77_4,21.62916,58.70124,44.24523468,120.9747528,0.478083,-0.2532624
Sec61 beta,AICS-10_77_5,19.197,64.95012,42.26310564,133.6486176,0.7676687,-0.434849
Sec61 beta,AICS-10_77_6,16.02504,41.18688,37.90689384,99.5424864,0.3924958,-0.1081806
Sec61 beta,AICS-10_78_2,27.60912,63.2718,55.88886636,127.471386,0.2944649,-0.04258185
Sec61 beta,AICS-10_78_5,30.97548,72.92484,56.0235528,137.2033572,0.5302493,-0.07827268
Sec61 beta,AICS-10_79_3,25.1748,70.06716,51.64823976,135.2226948,0.5949667,-0.2866503
Sec61 beta,AICS-10_79_4,20.96928,46.00476,42.66772368,88.70303904,0.3582701,-0.1382962
Sec61 beta,AICS-10_79_6,23.25564,69.7032,48.52726476,153.2542188,0.600068,-0.2101307
Sec61 beta,AICS-10_79_7,28.5336,65.28168,60.01400088,140.4192564,0.3223963,-0.1265619
Sec61 beta,AICS-10_80_1,21.03516,44.13204,44.6560452,99.60186204,0.2351031,-0.1967399
Sec61 beta,AICS-10_80_4,23.12388,59.88384,45.74464128,132.3126948,0.2692157,-0.1773344
Sec61 beta,AICS-10_80_5,22.93812,70.57692,45.79340124,138.873348,0.5819066,-0.1193731
Sec61 beta,AICS-10_81_1,22.83444,58.74768,47.41352628,119.5168428,0.4955193,-0.4221894
Sec61 beta,AICS-10_82_1,10.26756,89.70804,37.09409592,145.765974,0.9653302,-0.5192018
Sec61 beta,AICS-10_83_6,27.36828,66.55716,52.96691208,132.6155676,0.4963091,0.01776481
Sec61 beta,AICS-10_83_7,16.2702,46.97892,37.69588392,105.950772,0.6599634,-0.1595951
Sec61 beta,AICS-10_83_8,20.91204,48.4218,47.23642368,105.5220359,0.5987892,-0.1160726
Sec61 beta,AICS-10_83_10,15.0498,45.23364,35.0120724,100.5083736,0.6202967,-0.4008221
Sec61 beta,AICS-10_84_1,28.5336,61.0092,61.25469684,148.0773288,0.1181202,0.04749378
Fibrillarin,AICS-14_0_1,13.8564,37.41336,35.64736032,87.5244774,-1,0.4517429
Fibrillarin,AICS-14_0_2,31.52952,74.5362,61.45159908,129.8210364,-1,-0.4933068
Fibrillarin,AICS-14_0_5,17.47008,41.25384,44.3200566,93.45510396,-1,-0.2524826
Fibrillarin,AICS-14_1_3,24.18336,64.88532,46.95670284,119.744754,-1,0.4259815
Fibrillarin,AICS-14_1_4,27.11772,59.17212,58.46739408,116.85687,-0.8385854,-0.04350664
Fibrillarin,AICS-14_1_5,20.48112,48.42612,49.6435524,112.0030133,-1,-0.08867459
Fibrillarin,AICS-14_1_8,12.29688,32.47992,30.29826816,70.3910958,-1,0.3047201
Fibrillarin,AICS-14_1_9,13.11228,37.85508,38.39303844,83.48170752,-1,0.2998364
Fibrillarin,AICS-14_2_1,27.01512,67.79268,58.64358876,124.9521408,-1,0.163867
Fibrillarin,AICS-14_2_2,22.90464,79.29144,50.3572008,164.8144848,-1,0.1754365
Fibrillarin,AICS-14_2_3,28.22472,53.7246,60.2740734,96.08758308,-0.998364,-0.4557534
Fibrillarin,AICS-14_2_9,18.27684,59.10516,40.82851056,129.1177476,-1,0.5815122
Fibrillarin,AICS-14_3_2,18.00036,61.2738,41.49781056,130.869684,-1,0.2133588
Fibrillarin,AICS-14_3_3,19.49616,49.70376,43.5686364,116.432592,-1,0.5283729
Fibrillarin,AICS-14_3_5,20.65176,43.38792,50.23512048,93.4036668,-1,-0.6941382
Fibrillarin,AICS-14_4_3,20.32992,42.72696,44.87083812,102.8329165,-1,-0.2179944
Fibrillarin,AICS-14_4_4,17.64504,39.258,41.45513832,92.31176496,-1,0.5886435
Fibrillarin,AICS-14_4_5,22.25988,50.8734,48.66883044,115.4997275,-0.999413,-0.04464345
Fibrillarin,AICS-14_4_6,18.96264,39.57012,44.45483616,90.19295904,-0.9999097,-0.1462257
Fibrillarin,AICS-14_4_8,18.22176,43.16976,44.95229484,97.49001684,-0.9539573,0.1059185
Fibrillarin,AICS-14_5_1,14.59296,52.4232,34.48837716,114.1326095,-0.9995649,0.3619958
Fibrillarin,AICS-14_5_2,26.08416,78.62832,62.84181084,139.34535,-0.9973193,0.2476797
Fibrillarin,AICS-14_5_3,25.08084,50.03532,49.9814034,104.5659612,-1,0.1397585
Fibrillarin,AICS-14_5_4,19.2996,48.3084,48.36389736,121.2238488,-1,0.185918
Fibrillarin,AICS-14_5_5,5.03172,47.20032,18.70558476,78.028449,0.1409888,0.09775204
Fibrillarin,AICS-14_6_2,20.18196,47.08476,45.10362648,109.2996,-0.9781193,0.065226
Fibrillarin,AICS-14_6_3,18.2142,58.35996,40.1084136,116.9899152,-1,0.2497907
